nome,prob_fem
lenicia,1.0
lita,1.0
lucielena,1.0
mahara,1.0
nairan,0.6378466557911908
quelem,1.0
roberlania,1.0
susamara,1.0
tawana,1.0
vane,0.791497975708502
mickaelly,1.0
ianny,1.0
coleta,1.0
helvia,1.0
keyth,1.0
moemia,1.0
patriia,1.0
alveni,0.7553398058252427
camla,1.0
daysa,1.0
dirlane,1.0
evandina,1.0
giliana,1.0
gracielma,1.0
helana,1.0
leopodina,1.0
lindacy,1.0
samatha,1.0
valdilena,1.0
acilene,1.0
alcir,0.040328448186259226
alzineide,1.0
celda,1.0
deilza,1.0
doria,0.9463414634146341
gercy,0.5527065527065527
iasmir,1.0
ildilene,1.0
joenia,1.0
kaylany,1.0
kendra,1.0
lois,0.7475915221579962
martiele,1.0
nei,0.03392201433817101
odinete,1.0
rayele,1.0
sonaly,1.0
alira,1.0
daieli,1.0
diomira,1.0
dyane,1.0
eteovina,1.0
francinei,0.08414872798434442
helio,0.0028140338120341757
jouse,0.9236276849642004
leony,0.5045632333767927
minerva,1.0
nilvani,0.8876146788990825
shaila,1.0
tanira,1.0
yasmyn,1.0
yuli,0.7849898580121704
marcielle,1.0
william,0.0062898192692757765
maryanna,1.0
anajulia,1.0
arenilda,1.0
clisia,1.0
edalina,1.0
elzangela,1.0
iascara,1.0
irislaine,1.0
jadielma,1.0
jandaira,1.0
mickaela,1.0
osmara,1.0
rosili,1.0
sana,1.0
sueleni,1.0
tandara,1.0
thaires,1.0
wemili,1.0
auzenira,1.0
ava,1.0
clori,0.8461538461538461
dayany,1.0
edilelsa,1.0
eunira,1.0
eveny,1.0
isolene,1.0
itaci,0.5587808417997098
jacilane,1.0
jucinei,0.14081931236283834
keroly,1.0
laudinete,1.0
leize,1.0
maruza,1.0
maurizia,1.0
nerivalda,1.0
raque,0.9436274509803921
rosiley,0.8690744920993227
sherley,0.9459459459459459
tarine,1.0
valdeiza,1.0
wesliane,1.0
keller,0.49169859514687103
adenilse,0.9481481481481482
ariadini,1.0
claunice,1.0
crisna,1.0
deusenira,1.0
dineide,1.0
eladia,1.0
emeline,1.0
eulice,0.8458149779735683
geisimara,1.0
katila,1.0
marinea,1.0
rivanete,1.0
suseli,1.0
theodora,1.0
vanina,1.0
wanderlucia,1.0
zileia,1.0
aryanne,1.0
jhenniffer,1.0
rihanna,1.0
adalziza,1.0
alena,1.0
eldi,0.6157556270096463
escarlate,1.0
francijane,0.9341463414634147
francinelda,1.0
gildenice,1.0
gilvanir,0.5455840455840456
helisa,1.0
isaldina,1.0
lisabete,1.0
miqueline,1.0
monalise,1.0
placidina,1.0
renivalda,1.0
xeila,1.0
mariella,1.0
berenici,1.0
clebiane,1.0
constanca,1.0
edvirgem,1.0
elizethe,1.0
jilvana,1.0
josiany,1.0
raildes,0.9455445544554455
raionara,1.0
taisse,1.0
lauanny,1.0
aldivina,1.0
audrei,0.6695957820738138
cristia,0.43542857142857144
eleuzina,1.0
elsiane,1.0
flordenice,1.0
geanine,1.0
gleisi,1.0
ivonte,1.0
izoneide,1.0
juseli,0.8466666666666667
legiane,1.0
mirza,1.0
nadilene,1.0
ornelia,1.0
renalva,1.0
talma,0.8581081081081081
taluana,1.0
valeri,0.691470054446461
ysadora,1.0
cassieli,1.0
wellita,1.0
karinny,1.0
adirce,0.9336609336609336
ady,0.6138933764135702
criciane,1.0
ecleia,1.0
elizabel,1.0
etiele,0.9382716049382716
ildes,0.6934306569343066
inge,1.0
jenilza,1.0
loisa,1.0
loriene,1.0
marinda,1.0
onorata,1.0
romeire,1.0
rozileide,1.0
sol,0.7210626185958254
valderlane,0.8837209302325582
virgulina,1.0
wanderli,0.34990791896869244
esteffani,1.0
anaclaudia,1.0
arcilia,1.0
dejaci,0.3318739054290718
diolene,0.871264367816092
eduada,1.0
feranda,1.0
irisnete,1.0
jadila,1.0
jivanilda,1.0
joilza,1.0
ledjane,1.0
lucelha,1.0
nataxa,1.0
nathieli,1.0
onorinda,1.0
seloni,1.0
solenir,0.7416829745596869
alerrandra,1.0
kawanny,1.0
alide,0.945
danili,0.6860254083484574
denilson,0.005075665006109596
edeltrudes,0.8307692307692308
emelyn,1.0
enedite,1.0
euflosina,1.0
francielda,1.0
ilmar,0.12405644896619626
jeliane,1.0
josyane,1.0
juciaria,1.0
luce,1.0
nezita,1.0
osineide,1.0
roselange,1.0
sabrini,1.0
tavine,1.0
valdelise,1.0
taylla,1.0
jordanna,1.0
anadete,1.0
cleize,1.0
deusiana,1.0
diuliane,1.0
edieli,1.0
elijangela,1.0
emanule,1.0
ezequiel,0.005828875351742478
jaquilene,1.0
lucene,1.0
lucitania,1.0
maione,0.660245183887916
mchele,1.0
neusimar,0.790356394129979
rinara,1.0
rizelda,1.0
suleima,1.0
uelma,1.0
analdina,1.0
arlita,1.0
beta,1.0
cledineia,1.0
fraciane,1.0
ideane,1.0
izidia,1.0
jocelha,1.0
jozelita,1.0
layde,1.0
mariada,1.0
miriene,1.0
neili,1.0
olmira,1.0
pricilia,1.0
tamyris,1.0
zeliane,1.0
adrya,0.7911392405063291
ainoa,1.0
aleluia,1.0
clauda,1.0
erineuda,1.0
flozina,1.0
gilsimara,1.0
itauane,1.0
jertrudes,1.0
jucely,0.8886255924170616
lenildes,1.0
levi,0.010557432432432432
lindauria,1.0
mrian,1.0
satila,1.0
sherlei,1.0
tairis,1.0
valdelita,1.0
valdenita,1.0
hellena,1.0
adilha,1.0
agenora,1.0
aliciana,1.0
deisilane,1.0
enaile,1.0
geisilaine,1.0
genivania,1.0
glaura,1.0
glesia,1.0
lauriele,1.0
luiene,1.0
marquilene,1.0
misia,1.0
oseane,1.0
raylana,1.0
rivane,0.9166666666666666
sheilane,1.0
solineide,1.0
tales,0.010952966672523868
thaiara,1.0
valnira,1.0
zenide,1.0
zilza,1.0
nessi,0.9444444444444444
wanny,1.0
catrina,1.0
charlise,1.0
ene,0.7550607287449392
gilcileia,1.0
gisiele,1.0
helenise,1.0
iranilza,1.0
josine,0.888095238095238
jurandira,1.0
licilene,1.0
nadijane,1.0
nirvana,1.0
shizue,1.0
tercina,1.0
yan,0.014288450488412182
janessa,1.0
ketlly,1.0
gemma,1.0
jhenny,1.0
critiana,1.0
daisiane,1.0
deuzeli,0.9207920792079208
elecir,0.6726943942133815
hamanda,1.0
ivanisa,1.0
jeorgia,1.0
julyane,1.0
marielsa,1.0
miriani,1.0
monic,1.0
nathalha,1.0
nilsilene,1.0
remedios,1.0
sibelly,1.0
aldeides,0.9070904645476773
cleusimar,0.723196881091618
elinelma,1.0
iclea,1.0
jocenilda,1.0
kauny,1.0
laidi,1.0
lucilete,1.0
riani,1.0
aderlane,0.8958837772397095
cezira,1.0
clausia,1.0
dieine,1.0
edelmira,1.0
elcira,1.0
elisonete,1.0
filismina,1.0
greicieli,1.0
jariane,1.0
neuri,0.12016888600194868
praticia,1.0
roseleine,1.0
rosevane,1.0
tana,1.0
vanderlita,1.0
vaness,1.0
adelci,0.5574018126888217
angla,1.0
camelia,1.0
christiana,1.0
cidalva,1.0
eracema,1.0
ericleide,1.0
gisley,0.5386861313868613
ilara,1.0
jene,0.8482758620689655
jorjina,1.0
leidemar,0.8292134831460675
natia,1.0
nezilda,1.0
rubilene,1.0
valcineide,1.0
weslany,1.0
ariade,1.0
caira,0.9435897435897436
divaci,0.6355785837651122
edenilse,1.0
idelci,0.7389558232931727
ivanusa,1.0
jilmaria,1.0
joilsa,1.0
josa,0.24226464779460172
lenivalda,1.0
lucinelma,1.0
nivaldete,1.0
queite,1.0
ridalva,1.0
rodineia,1.0
ronice,0.934010152284264
seuma,1.0
francyelle,1.0
lohanne,1.0
winny,0.8888888888888888
ailton,0.0032277356598828517
amabily,1.0
carleandra,1.0
delourdes,1.0
gediane,1.0
grete,1.0
hermenegilda,1.0
izalete,1.0
jocelei,0.5637480798771122
jucelei,0.6911487758945386
loara,1.0
lusimara,1.0
micaelen,1.0
susie,1.0
vanea,1.0
adassa,1.0
lenisse,1.0
natalli,1.0
shayenne,1.0
adejane,0.8337129840546698
aldine,0.8169642857142857
canila,1.0
chaine,1.0
creuzenir,1.0
deomira,1.0
dulcelena,1.0
elisangila,1.0
elizanjela,1.0
elizate,1.0
indrid,1.0
izaiane,1.0
keylane,1.0
lelis,0.2737471952131638
lory,0.8776978417266187
macione,0.5273775216138329
nilziane,1.0
nislene,1.0
ramon,0.005827375929434617
soneli,1.0
uana,1.0
arissa,1.0
jullyana,1.0
adilaine,1.0
ailsa,1.0
alcelia,1.0
charleane,1.0
josivani,0.8183856502242153
maide,1.0
meliane,1.0
meridiana,1.0
tomoko,1.0
vergilia,1.0
jassiane,1.0
daynne,1.0
adrile,1.0
aicha,1.0
claudiani,1.0
cleudenice,1.0
jalmira,1.0
josinara,1.0
kevila,1.0
laynara,1.0
maike,0.042071197411003236
railza,1.0
renilsa,1.0
rogeane,1.0
quessia,1.0
alcilane,1.0
brunieli,1.0
cariele,1.0
cileni,1.0
deonilde,1.0
eizabete,1.0
elicelia,1.0
erileide,1.0
gilaine,1.0
idilia,1.0
ivine,1.0
karolane,1.0
livya,1.0
maceli,1.0
misma,1.0
neusiane,1.0
patrini,0.9260204081632653
rosentina,1.0
sariane,1.0
susamar,1.0
thaliane,1.0
vaneia,1.0
ailla,1.0
allane,1.0
verissima,1.0
arenita,1.0
elinda,1.0
flaviani,1.0
ivini,0.9305912596401028
leocardia,1.0
luciena,1.0
neuracir,0.923469387755102
rosineti,1.0
rosmary,1.0
suilan,0.905
tatilene,1.0
valdair,0.07852494577006508
vandercleia,1.0
ania,1.0
benilza,1.0
clenira,1.0
dionila,1.0
eliena,1.0
elislaine,1.0
etel,0.882640586797066
euriane,1.0
jadilene,1.0
janusa,1.0
kevia,1.0
loeni,0.9376623376623376
marilne,1.0
marismar,0.9232736572890026
merivania,1.0
rosaine,1.0
rosenalva,1.0
stephania,1.0
suelani,1.0
talis,0.04743134936276442
fabielle,1.0
lucilla,1.0
tifanny,1.0
analidia,1.0
atais,0.9045226130653267
briana,1.0
carmilene,1.0
deodete,0.6844106463878327
eloysa,1.0
gracie,1.0
iacy,0.9375
iranilce,1.0
janilsa,1.0
janiqueli,1.0
launa,1.0
lorinete,1.0
luzi,0.935064935064935
natala,1.0
oreni,0.8108108108108109
ozenira,1.0
rasane,1.0
richard,0.007161328824348518
kessi,0.48
crisciane,1.0
direne,1.0
ducicleide,1.0
elilda,1.0
elisiene,1.0
gelcira,1.0
idiana,1.0
jasmini,1.0
josemere,1.0
joseti,0.9205128205128205
kerley,0.5310650887573964
laudiana,1.0
lauriza,1.0
ledy,0.9422572178477691
leli,0.7737068965517241
liegi,1.0
lisie,1.0
maroli,0.9348958333333334
rackel,1.0
sandriely,1.0
solemar,0.49313186813186816
suza,1.0
tanize,1.0
teonilia,1.0
waldeci,0.16026785714285716
arielli,1.0
danyella,1.0
aiandra,1.0
aisa,1.0
andreca,1.0
briane,1.0
clelma,1.0
concilia,1.0
dionea,1.0
edilea,1.0
elizet,1.0
esilda,1.0
fabrini,0.7552742616033755
flaiane,1.0
gleiceane,1.0
ivanildi,0.9250645994832042
josimary,1.0
juceni,0.7920353982300885
krislaine,1.0
lindineide,1.0
lorinda,1.0
lurdimar,1.0
vilsa,1.0
adrieni,1.0
catiuscia,1.0
cilea,1.0
cleidinalva,1.0
cleuzeni,1.0
deuselita,1.0
emanoely,1.0
izes,1.0
laudia,1.0
mariluze,1.0
marnalva,1.0
meires,1.0
noadia,1.0
orilda,1.0
saskia,1.0
suzele,1.0
yasmini,1.0
gessiana,1.0
renally,1.0
ivonne,1.0
algemira,1.0
audenir,0.5266272189349113
aureli,0.7105788423153693
elilia,1.0
eufrozina,1.0
eusebia,1.0
geralcina,1.0
hemile,1.0
irailma,1.0
irna,1.0
islayne,1.0
ledia,1.0
lurdez,1.0
meirele,1.0
naja,1.0
nilmar,0.07886575099689853
nuzia,1.0
ramilda,1.0
rosalita,1.0
sulema,1.0
valdneia,1.0
zizelia,1.0
shayanne,1.0
adenizia,1.0
alinete,1.0
audileia,1.0
clotiude,1.0
dailsa,1.0
dorivania,1.0
edizia,1.0
enelita,1.0
gisleni,1.0
janaiara,1.0
jesika,1.0
leniza,1.0
malta,0.9196891191709845
meirejane,1.0
naima,1.0
sanderli,0.8700980392156863
stafani,1.0
vicente,0.0028101227746598167
clessiane,1.0
daianny,1.0
adenora,1.0
alaidi,1.0
ayako,1.0
bety,1.0
deuzira,1.0
divalda,1.0
eduvirgem,1.0
eidiane,1.0
fabian,0.13521772345301758
gliciane,1.0
inedina,1.0
keize,1.0
miyoko,1.0
neda,1.0
nelzita,1.0
raile,0.8251748251748252
raimumda,1.0
welem,0.7797356828193832
mellany,1.0
samylla,1.0
lorranny,1.0
cleoci,0.7986425339366516
dinai,1.0
dorileia,1.0
dorismar,0.45548387096774196
eliliane,1.0
erena,1.0
fermanda,1.0
mailana,1.0
nidiane,1.0
renatha,1.0
rosinele,1.0
adalta,1.0
aguimar,0.1830473218928757
alisandra,1.0
artemis,0.6365280289330922
frances,0.3365200764818356
giomara,1.0
ioli,1.0
juelita,1.0
jusineide,1.0
lauraci,1.0
leosina,1.0
lizania,1.0
polyane,1.0
ritiane,1.0
sahra,1.0
uilza,1.0
vivien,1.0
danilla,1.0
analivia,1.0
cleimar,0.32320441988950277
diocelia,1.0
eledina,1.0
inesia,1.0
inete,1.0
jacinara,1.0
joziele,1.0
katiusa,1.0
leonisa,1.0
lucines,1.0
marciely,1.0
marlin,0.6711281070745698
naya,1.0
nilene,1.0
oraida,1.0
ramaiana,1.0
roselani,1.0
sali,0.78
thaynar,1.0
vandeli,0.5510204081632653
werika,1.0
aryadne,1.0
cilesia,1.0
dinea,1.0
elialda,1.0
erodina,1.0
estefeni,1.0
eurice,1.0
iolina,1.0
isidoria,1.0
jaquelene,1.0
katiusca,1.0
lenia,1.0
mioko,1.0
narci,0.6944444444444444
noriko,1.0
suzel,1.0
valdenisia,1.0
ketleen,1.0
aleuda,1.0
aluiza,1.0
celso,0.002660344853871602
deunice,1.0
geogia,1.0
geyza,1.0
iala,1.0
jirleide,1.0
kelciane,1.0
leude,0.8512195121951219
poliene,1.0
rejania,1.0
soelia,1.0
valdinelia,1.0
vandineia,1.0
yaskara,1.0
dielly,1.0
adrienne,1.0
adivania,1.0
alipia,1.0
anazilda,1.0
bernardo,0.006116745469565676
cheron,1.0
desolina,1.0
eldete,1.0
enes,0.3178082191780822
euripia,1.0
gerlucia,1.0
gildevania,1.0
ismeria,1.0
jaimara,1.0
jeciara,1.0
kelviane,1.0
leidilane,1.0
luciaria,1.0
nercilia,1.0
nibia,1.0
odite,0.9380053908355795
olita,1.0
rayene,1.0
rosile,1.0
suleni,1.0
suli,0.8923076923076924
valdinar,0.09594706368899918
vandelucia,1.0
vilaneide,1.0
raquelly,1.0
deisimar,0.8829516539440203
deusivania,1.0
edelene,1.0
edevania,1.0
faiane,1.0
glesiane,1.0
ilona,1.0
joeni,0.6724806201550387
leidaiane,1.0
lucana,1.0
meris,0.9155672823218998
niete,1.0
roane,0.9353099730458221
roerta,1.0
roma,0.7430406852248393
sthephanie,1.0
antonieli,0.8963730569948186
dunia,1.0
erilaine,1.0
erinelda,1.0
glair,0.854320987654321
isley,0.5457413249211357
janaisa,1.0
libina,1.0
mariado,1.0
nadiene,1.0
rosalda,1.0
rosine,0.7706013363028953
valcicleia,1.0
kevellyn,1.0
maristella,1.0
quelli,1.0
arilza,1.0
deis,0.8937823834196891
deodora,1.0
domicilia,1.0
edines,0.7435344827586207
erenilza,1.0
erilandia,1.0
euvania,1.0
frnanda,1.0
ivonise,1.0
joelda,1.0
juversina,1.0
lidineide,1.0
lindava,1.0
mararete,1.0
meira,0.92
micherlane,1.0
neiane,1.0
palona,1.0
priscla,1.0
talina,1.0
wanderly,0.30913978494623656
wilane,0.8582089552238806
zenolia,1.0
mayssa,1.0
richelle,0.8823529411764706
karolinne,1.0
lucianne,1.0
adiene,1.0
amina,1.0
ariadni,1.0
carmencita,1.0
diuliana,1.0
elizelda,1.0
elys,0.945054945054945
loize,1.0
naime,0.8210023866348448
ozanete,1.0
ozania,1.0
rosaneide,1.0
tarcisa,1.0
tulia,1.0
emillyn,1.0
abda,1.0
artemia,1.0
bernaldina,1.0
camilia,1.0
cledna,1.0
donina,1.0
edleni,1.0
elicelma,1.0
euciane,1.0
evelane,1.0
florzina,1.0
giselha,1.0
inaria,1.0
istefany,1.0
lanara,1.0
moira,1.0
nilcileia,1.0
nilve,1.0
suziene,1.0
thailine,1.0
valdenisse,1.0
alcivania,1.0
belinda,1.0
clonice,1.0
dorivan,0.162934730824202
ducinea,1.0
janaria,1.0
juscileia,1.0
juvenice,1.0
marizeth,1.0
melia,1.0
rauany,0.936986301369863
rosngela,1.0
seleni,1.0
shaine,1.0
sidinalva,1.0
silana,1.0
jerssica,1.0
railla,1.0
sheylla,1.0
enny,1.0
alanys,1.0
alberto,0.003146946723391689
alete,1.0
almerida,1.0
anacarolina,1.0
cariline,1.0
irine,0.8589420654911839
joveni,0.6188747731397459
jurasi,0.5238095238095238
lidya,1.0
mabele,1.0
marleane,1.0
michelane,1.0
pauliene,1.0
sulimar,0.7104166666666667
vaderleia,1.0
wiviane,1.0
zumerinda,1.0
cleissiane,1.0
haylla,1.0
alzenita,1.0
andrya,1.0
brida,1.0
concita,1.0
crista,1.0
cristiniana,1.0
eliabe,0.0715187210769878
elisbete,1.0
heline,1.0
honorinda,1.0
joce,0.6981519507186859
jorginete,1.0
katiany,1.0
lorem,1.0
lucilania,1.0
maelene,1.0
manica,1.0
rosemi,0.7674943566591422
rosiline,1.0
satie,1.0
shirliane,1.0
sidineide,0.9289617486338798
taeko,1.0
universina,1.0
yani,1.0
geissa,1.0
gianne,0.9315068493150684
alcelina,1.0
angila,1.0
armezinda,1.0
beatryz,1.0
ciomara,1.0
cristineide,1.0
danise,1.0
dany,0.49273255813953487
edelza,1.0
edriene,1.0
elveni,1.0
erca,1.0
eridiane,1.0
gyovana,1.0
jeandra,1.0
nadima,1.0
regila,1.0
senhoria,1.0
silsa,1.0
taini,1.0
veida,1.0
odisseia,1.0
suelle,1.0
arly,0.48493543758967
ceris,1.0
cidinha,1.0
claiane,1.0
delcir,0.325626204238921
elvania,1.0
ezia,1.0
genife,1.0
iliete,1.0
ivanuza,1.0
laisi,1.0
priscilia,1.0
prudencia,1.0
raini,0.7990543735224587
risolete,1.0
vanizia,1.0
viane,0.9285714285714286
acelia,1.0
adenil,0.23337950138504154
analuiza,1.0
anila,1.0
anonia,1.0
celinalva,1.0
cibila,1.0
cleonides,0.8685567010309279
dalvaneide,1.0
derenice,1.0
dinete,1.0
elisabel,1.0
gersiane,1.0
gildeni,0.7556053811659192
luine,0.9132791327913279
macele,1.0
mareci,1.0
maurizete,1.0
mizia,1.0
osinete,1.0
polonia,1.0
ravana,1.0
santuza,1.0
selenita,1.0
silbene,1.0
tailise,1.0
tereinha,1.0
ranny,0.8868421052631579
agne,0.7272727272727273
amancia,1.0
beatri,1.0
denyse,1.0
gedeane,1.0
janieire,1.0
jozete,1.0
juscimara,1.0
kaue,0.011419249592169658
loruama,1.0
naiely,1.0
naiene,1.0
neuli,0.8795811518324608
risangela,1.0
rosilani,1.0
suelania,1.0
vilena,1.0
katheleen,1.0
amerinda,1.0
anaise,1.0
coracy,0.7562076749435666
dilca,1.0
fran,0.432258064516129
geisibel,1.0
gleize,1.0
iramir,0.6046931407942239
josinelma,1.0
judi,0.9005376344086021
mazilda,1.0
milina,1.0
poline,1.0
raely,1.0
verinha,1.0
adryele,1.0
cristana,1.0
dabila,1.0
dauria,1.0
deusita,1.0
eldilene,1.0
elivana,1.0
felisberta,1.0
fernda,1.0
gesilane,1.0
itania,1.0
iudete,1.0
jacineia,1.0
jecilda,1.0
jucelita,1.0
norina,1.0
rasalina,1.0
rosineri,1.0
thiana,1.0
valdenilda,1.0
wandra,1.0
dianna,1.0
aleia,1.0
creia,1.0
dagna,1.0
darleni,1.0
duciene,1.0
floripedes,0.9301675977653632
giovanete,1.0
laudiseia,1.0
lauricia,1.0
maithe,1.0
marisvalda,1.0
natilia,1.0
ocione,0.5559265442404007
potira,1.0
siverina,1.0
suria,1.0
valdelena,1.0
zenete,1.0
alessndra,1.0
alcidina,1.0
aleticia,1.0
azenete,1.0
debura,1.0
erislaine,1.0
gildaci,0.83
gracielia,1.0
ileana,1.0
izenilda,1.0
jacicleia,1.0
joaneide,1.0
mariko,1.0
misleine,1.0
risa,1.0
siberia,1.0
soleane,1.0
uenia,1.0
vandelina,1.0
weslania,1.0
allany,1.0
ariella,1.0
amazilia,1.0
clades,1.0
deusmira,1.0
elizaeth,1.0
elton,0.004603808225656147
iandara,1.0
jovilde,1.0
marua,0.9093406593406593
maurinda,1.0
melise,1.0
nedja,1.0
noris,1.0
valciane,1.0
kethelly,1.0
antonete,1.0
cleusiane,1.0
daliene,1.0
dovalina,1.0
elianara,1.0
ervina,1.0
esabel,1.0
ileni,1.0
irana,1.0
isaque,0.009378730176774853
keily,1.0
keit,1.0
laisy,1.0
lenici,1.0
lora,0.9295774647887324
maricele,1.0
rozelaine,1.0
senaide,1.0
soniele,1.0
valdenete,1.0
jocassia,1.0
ketellin,1.0
larssa,1.0
ottilia,1.0
shelly,1.0
clenda,1.0
domingos,0.002619823062405937
eida,0.9038461538461539
elanir,0.9113573407202216
eliedna,1.0
estefhani,1.0
eulane,1.0
evilaine,1.0
gelciane,1.0
gracilia,1.0
josafa,0.025454545454545455
joviane,0.9189944134078212
juvenilia,1.0
lian,0.16760061130922058
lucivan,0.1105510752688172
merentina,1.0
mina,1.0
odara,1.0
odineide,1.0
yasuko,1.0
katiussia,1.0
lucielle,1.0
anisa,1.0
arteniza,1.0
daires,0.830379746835443
glaucy,1.0
irenilza,1.0
jovane,0.09534883720930233
justiniana,1.0
marileda,1.0
marilusa,1.0
nauzira,1.0
nercia,1.0
quedma,1.0
rosinede,1.0
sarlete,1.0
voni,0.7627906976744186
katty,1.0
rarissa,1.0
arianny,1.0
feenanda,1.0
cinesia,1.0
dirma,1.0
ediliane,1.0
eudineia,1.0
ewelyn,1.0
izania,1.0
jheny,1.0
jocelane,1.0
kalila,1.0
katyane,1.0
leilma,1.0
marinele,1.0
oldina,1.0
seloi,0.923728813559322
thayline,1.0
verilda,1.0
marry,1.0
noelle,1.0
pollyane,1.0
alziane,1.0
anilsa,1.0
auane,1.0
daynara,1.0
duana,1.0
edvaldo,0.0028439078434280432
gilane,1.0
gilvan,0.005633802816901409
ilair,0.6150943396226415
irisvania,1.0
ivonet,1.0
jamaira,1.0
marcy,0.8211586901763224
maristania,1.0
mitie,1.0
nilcia,1.0
niliane,1.0
oralda,1.0
regislene,1.0
romalina,1.0
salene,1.0
solania,1.0
thauanny,1.0
anivalda,1.0
clecy,0.9339080459770115
cleidmar,0.6578947368421053
darliana,1.0
edinalra,1.0
elnise,1.0
eroina,1.0
gideane,1.0
giuvana,1.0
ismalia,1.0
jamire,1.0
jocimeire,1.0
juselina,1.0
lezi,0.9393063583815029
linea,1.0
sulen,1.0
tagila,1.0
tawani,1.0
valderlania,1.0
zenade,1.0
jessiele,1.0
albanira,1.0
elisabethi,1.0
geisiana,1.0
ginalda,1.0
ignacia,1.0
izanilde,1.0
janicelia,1.0
maresa,1.0
napoliana,1.0
patrizia,1.0
valcileia,1.0
yamara,1.0
albanir,0.4088607594936709
anacir,0.847769028871391
darlin,0.610586011342155
donatilia,1.0
genildes,1.0
gesia,1.0
glece,1.0
guliana,1.0
iviane,1.0
jordani,0.41948051948051945
karmen,1.0
marfiza,1.0
marusa,1.0
maurenice,1.0
sivone,0.936231884057971
valderci,0.19022379269729092
zelaine,1.0
ewellyn,1.0
aldenisia,1.0
analisa,1.0
catiene,1.0
celira,1.0
cleidijane,1.0
creidiane,1.0
crisangela,1.0
crstina,1.0
ebe,0.8655913978494624
edjani,1.0
elha,1.0
eliseti,1.0
geova,0.059840178405500835
geronice,1.0
gilnara,1.0
glaubia,1.0
horizontina,1.0
idelvania,1.0
ielda,1.0
maurinete,1.0
neides,0.8895027624309392
onilde,1.0
osvaldo,0.0021858962174491543
verli,0.6611909650924025
adaltiva,1.0
adriangela,1.0
afoncina,1.0
aildes,0.8916666666666667
alsione,0.75
alziria,1.0
anely,1.0
ant,0.2045889101338432
antona,1.0
cleinice,1.0
deiane,1.0
edeltraud,1.0
elin,0.7117516629711752
elizaine,1.0
ermenegilda,1.0
francinele,0.9277456647398844
gabrili,1.0
gabryela,1.0
ivanita,1.0
mariestela,1.0
marucia,1.0
naidi,1.0
noelita,1.0
ronieli,0.30340264650283555
sheiliane,1.0
silena,1.0
silvanilde,1.0
yuriko,1.0
hallana,1.0
kemille,1.0
naelly,1.0
aurivania,1.0
auzerina,1.0
caina,0.12195121951219512
cleiziane,1.0
deivid,0.008209127523665375
dionisa,1.0
erotide,0.7174887892376681
gentil,0.02299346123446145
hieda,1.0
higina,1.0
janeta,1.0
jarline,1.0
lilane,1.0
luicia,1.0
maile,1.0
milania,1.0
nagla,1.0
naire,1.0
rainy,0.8888888888888888
suzeti,1.0
thawane,1.0
wellem,0.8205128205128205
carolinda,1.0
cleonilce,1.0
creice,1.0
eleana,1.0
elionice,1.0
elze,0.9354838709677419
eri,0.16519937856033143
gleida,1.0
ingracia,1.0
jhuliane,1.0
jozelma,1.0
kalinca,1.0
kethilin,1.0
klesia,1.0
leonilha,1.0
luciangela,1.0
luena,1.0
nairana,1.0
nerivania,1.0
odelina,1.0
quedima,1.0
sindia,1.0
socoro,1.0
susilene,1.0
vitar,0.9382352941176471
ysla,1.0
rossane,1.0
tessia,1.0
janny,1.0
adalci,0.5910780669144982
aurilia,1.0
cemilda,1.0
chaene,1.0
cleidiomar,0.2839285714285714
clesa,1.0
dolarice,1.0
estefhany,1.0
fumie,1.0
gbriela,1.0
gedalia,0.9352941176470588
ilania,1.0
joany,0.8217054263565892
marislaine,1.0
neldi,0.8050632911392405
suemi,1.0
emanulle,1.0
jeanny,1.0
abriela,1.0
ainoan,0.8904494382022472
amy,0.9161849710982659
anelica,1.0
dulcicleide,1.0
edmila,1.0
enezia,1.0
genezi,0.924198250728863
idelina,1.0
joanes,0.12639553429027114
leidmar,0.7188208616780045
lidivania,1.0
mauri,0.02201541773734287
myrela,1.0
rosimeyre,1.0
valdeide,0.806615776081425
emmilly,1.0
hanny,1.0
alzelina,1.0
dagila,1.0
dalvirene,1.0
darc,0.8020304568527918
elezabete,1.0
eliany,1.0
emilane,1.0
emir,0.14409484724122207
euridis,0.797979797979798
genilva,0.9376854599406528
glaucimar,0.6638655462184874
janieide,1.0
jucilia,1.0
keice,1.0
lavignia,1.0
lucemar,0.5420240137221269
macielma,1.0
marcivania,1.0
pratricia,1.0
regis,0.015338316668284632
ronilce,1.0
yukie,1.0
natielli,1.0
jennife,1.0
aleciane,1.0
benaia,0.773955773955774
cleunici,1.0
dailva,1.0
eloci,0.8873239436619719
gervania,1.0
gigliola,1.0
jasiele,1.0
jhulie,1.0
lueci,0.8798882681564246
marilede,1.0
mauvina,1.0
murieli,1.0
nelsilene,1.0
niquele,1.0
osmar,0.0030573025856044725
roze,1.0
sorai,1.0
ubiraci,0.0707070707070707
vaine,0.569620253164557
vitoriana,1.0
cassio,0.005888070582077834
aldiene,1.0
amazonina,1.0
antonilde,0.9345238095238095
aylana,1.0
cleici,1.0
dicilene,1.0
edita,1.0
elieda,1.0
ericleia,1.0
euridece,0.9373134328358209
guisela,1.0
jaiene,1.0
jolinda,1.0
landa,1.0
marinede,1.0
mauria,1.0
nayani,1.0
anressa,1.0
clessi,1.0
teezinha,1.0
agelita,1.0
alisia,1.0
azira,1.0
casimira,1.0
egina,1.0
eliezer,0.015957175630894722
